STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,FIPS,COUNTY
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,4/22/2020,,,0,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,4/23/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,4/24/2020,,,0.09,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,4/25/2020,,,0.17,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,4/26/2020,,,0.81,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,4/27/2020,,,0.06,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,4/28/2020,,,0.02,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,4/29/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,4/30/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/1/2020,,,1.89,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/2/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/3/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/4/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/5/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/6/2020,,,0.35,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/7/2020,,,0.03,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/8/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/9/2020,,,0.12,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/10/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/11/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/12/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/13/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/14/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/15/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/16/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/17/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/18/2020,,,0.07,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/19/2020,,,0.2,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/20/2020,,,0.08,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/21/2020,,,0.15,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/22/2020,,,0.33,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/23/2020,,,0.05,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/24/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/25/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/26/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/27/2020,,,0,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/28/2020,,,0.3,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/29/2020,,,0.27,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,5/30/2020,,,2.27,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/1/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/2/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/3/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/4/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/5/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/6/2020,,,0.41,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/7/2020,,,0.92,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/8/2020,,,0.03,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/9/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/10/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/11/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/12/2020,,,0.25,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/13/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/14/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/15/2020,,,0.09,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/16/2020,,,0.7,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/17/2020,,,1.6,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/18/2020,,,0.26,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/19/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/20/2020,,,0.19,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/21/2020,,,0.51,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/22/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/23/2020,,,0.44,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/24/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/25/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/26/2020,,,0.18,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/27/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/28/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/29/2020,,,0.27,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,6/30/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/1/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/2/2020,,,0.26,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/3/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/4/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/5/2020,,,0.15,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/6/2020,,,0.03,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/7/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/8/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/9/2020,,,0,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/10/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/11/2020,,,0.05,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/12/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/13/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/14/2020,,,0.09,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/15/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/16/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/17/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/18/2020,,,0.04,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/19/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/20/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/21/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/22/2020,,,1.36,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/23/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/24/2020,,,0.74,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/25/2020,,,0.33,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/26/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/27/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/28/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/29/2020,,,0.45,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/30/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,7/31/2020,,,0.3,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/1/2020,,,0.88,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/2/2020,,,0.1,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/3/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/4/2020,,,5.32,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/5/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/6/2020,,,0.73,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/7/2020,,,0.26,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/8/2020,,,0.13,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/9/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/10/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/11/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/12/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/13/2020,,,0.49,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/14/2020,,,0.97,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/15/2020,,,1.21,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/16/2020,,,3.08,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/17/2020,,,0.07,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/18/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/19/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/20/2020,,,0.27,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/21/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/22/2020,,,0.27,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/23/2020,,,0.07,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/24/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/25/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/26/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/27/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/28/2020,,,0.53,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/29/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/30/2020,,,0.04,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,8/31/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/1/2020,,,0.02,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/2/2020,,,0.03,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/3/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/4/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/5/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/6/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/7/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/8/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/9/2020,,,0.53,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/10/2020,,,4.68,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/11/2020,,,0.04,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/12/2020,,,0.65,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/13/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/14/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/15/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/16/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/17/2020,,,0,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/18/2020,,,2.9,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/19/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/20/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/21/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/22/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/23/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/24/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/25/2020,,,0.05,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/26/2020,,,0.27,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/27/2020,,,0.94,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/28/2020,,,0.06,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,9/30/2020,,,2.88,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/1/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/2/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/3/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/4/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/5/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/6/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/7/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/8/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/9/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/10/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/11/2020,,,0.64,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/12/2020,,,1.45,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/13/2020,,,0.07,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/14/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/15/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/16/2020,,,0.2,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/17/2020,,,1.12,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/18/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/19/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/20/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/21/2020,,,0.04,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/22/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/23/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/24/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/25/2020,,,0.88,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/26/2020,,,0.32,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/27/2020,,,0,0,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/28/2020,,,0.02,,,51830,Williamsburg County
US1VAWLC001,"WILLIAMSBURG 1.3 SSW, VA US",37.253959,-76.719303,22.3,10/29/2020,,,0,,,51830,Williamsburg County
